"","percent_pop"
"HSC",1.05026249727989
"Progenitor_1",3.31109618266297
"Progenitor_2",0.507644187607096
"Progenitor_3",0.67141566279333
"Pre_Pro_B",2.5983640348655
"Pro_B1",1.43273614275711
"Pro_B2",21.1129607644661
"Pre_B1",15.5459699204325
"Pre_B2",16.8450790371418
"Early_Progenitors",12.6295764796022
"Late_Progenitors",9.27255284117812
"Immature_B1",3.23478735041227
"Immature_B2",1.12345482360394
"Mature_B",0.395413523886104
"Mature_Non_B",10.268686551311
