"","CD235_CD61","CD45","cPARP","pPLCg1_2","CD19","CD22","p4EBP1","tIkaros","CD79b","CD20","CD34","CD179a","pSTAT5","Ki67","IgMi","Kappa_lambda","CD10","CD179b","CD24","TSLPr","CD127","RAG1","TdT","Pax5","pSyk","CD43","CD38","CD3","CD33","pS6","pErk","HLADR","IgMs","pCreb","DNA1","DNA2","mean"
"1",0.554540552124681,0.886138154584167,0.145342421247882,-0.0260641271170271,0.497249499321701,0.15960197674916,0.0895700628838735,0.21339696304121,0.174962985478115,0.351938123310256,0.5285595893642,0.0497213663176218,0.142168890648697,0.322883639031974,2.3281604519246,0.214065720172095,0.121298265180496,0.12521484822245,1.12181291192064,0.0895301240064862,1.36549150783568,0.167551110089791,0.0987873800755616,0.0534473353050553,0.0665094011602838,1.62390430664577,1.33600451235512,0.126485959339847,3.49738520837084,0.66024709465101,0.078049447149519,1.3347879866007,0.733930836945877,0.156897150883092,4.85514503188162,5.53416323205434,0.82719110888215
"2",0.367800479638435,0.614006240404002,0.158840138584123,0.0101696129872563,0.430512085111494,0.120801297251425,0.0726463378771464,0.135447191143136,0.127859637540523,0.224979321346745,0.127974147651596,0.0268314251247273,0.0766121701603231,0.415828005711606,1.77581797413328,0.327827980335177,0.0889233483310324,0.0874792454912775,0.928973749091199,0.071419291562831,0.664884285108986,0.0461411074925223,0.0810553351771092,0.058666060082211,0.0605023665231654,1.29493886761115,1.20928642329427,0.166932749698739,3.39768831633277,0.531505245942304,0.0863000167240844,1.09478325313544,0.552690905043064,0.0987829566695553,3.58725203361206,4.2562036143045,0.649398978228591
"3",0.160083448893671,0.781637123969489,0.0705222889620317,-0.033618507692977,0.255387735463746,0.0173762702849025,-0.0289706206085772,0.0230850553543218,0.0299909246329163,0.117708599493978,0.0541639676088677,-0.0103994796718543,-0.0189757046763527,0.0900282059183942,1.21064741573117,0.131623685837167,0.0824436745484592,0.035835028142671,1.53920499280042,0.0827282065958696,0.778105420064808,0.0197976142930636,0.0280338332165207,0.144720999725842,0.00615577484575439,1.05403746872246,1.20736029125407,0.711479177543119,2.56897516329652,0.360503397259961,0.0212982420037006,1.51901715620877,0.349839473066136,0.0823226163250236,2.33034087234142,3.1499958290265,0.525624601132832
"4",0.192529253710505,0.58989664459036,0.370137719695086,-0.0135477323990717,0.353685566350995,0.0807222382955358,0.0559830473134824,0.181225051130342,0.0621061527061577,0.240564804544656,0.130803644438313,0.0290447335618172,0.0724049288491388,0.354780255742471,1.85751625367145,0.197418581593163,0.119679582111663,0.0615878650470338,1.05876409948087,0.0328117312871891,0.262060834297843,-0.00627693996945857,0.0474458149955045,0.0893770582240538,0.0493939138955539,1.20127956232996,1.13696826135279,0.0928728815949404,3.28188590696717,0.490950266317622,0.0261146829093938,0.960140421786786,0.520089112418357,0.0634040132634761,3.39349779711833,4.12705794788166,0.604565998808476
"5",0.235760430499199,0.659815380460163,0.538710760881629,0.02725371413968,0.575787648629923,0.170176228517041,0.105749353072041,0.244076103146818,0.167966319228602,0.317280131482183,0.40787790734649,0.192096702987219,0.12196430187541,0.325709092597539,1.91753867416241,0.361716149924107,0.138040687401759,0.172105435740135,1.18478865310455,0.106080284405938,0.41995852537778,0.0467736607908261,0.0953817327397571,0.138397561247732,0.086892607823206,1.10217744527954,1.37600345753989,0.131089123966343,2.91468325455263,0.461682805003561,0.0715455887385132,1.17836661482857,0.620726489332571,0.103410159279124,2.76049230046122,3.48809586406762,0.637949198628659
"6",0.122632609115138,1.44703118644874,0.0982183417481094,0.579967722956555,0.793313580710883,0.135121039246286,0.00765048897716391,0.0319571784479014,0.0652309304171524,0.43629387016915,0.0715208234254613,-0.0227991344640096,0.201173900978161,0.261370762452985,1.22997856197141,0.154500582104179,0.0997466333054186,0.0938949835577076,1.34460086066497,0.133972822076022,3.03199755131422,0.378166921458519,0.0472257273512698,0.562595212319718,0.361768898726666,2.40643642679892,1.45419141350154,1.11118021736827,2.75458718890469,0.530894673871045,0.0543381580695746,1.87632821525884,0.455322216546228,0.295829282217732,4.81759723365855,5.53996935067596,0.915661289787531
"7",0.823548895593725,2.16997845126347,0.241101388520143,-0.0328046071069304,0.808806472728345,0.2951599998395,0.104542622990719,0.241905418876607,0.262057157283762,0.666284307500684,0.306766629287512,0.0584404503014956,0.0856439318826406,0.613694015238976,1.49720826880925,0.386034283486036,0.340285638370327,0.199752232884684,2.00775567938775,0.119896835368339,0.419233607103854,0.22494819334932,0.120482111831358,0.600370153282188,0.198354795807168,2.5520718397087,2.10902473697327,0.555806060975635,3.24329198210662,0.654119620968139,0.0910512313460317,2.27873254900688,0.622724025970923,0.237542965809424,3.48639994520809,4.23200668603132,0.911728293832943
"8",0.795175493414243,1.95012546734678,0.50893699750668,-0.0597049616771858,0.81521875524605,0.264407454091341,0.059395479577084,0.194779783760975,0.214977575869039,0.694074162284256,0.344077361436996,0.018226052360432,0.0162107310244669,0.452764211548274,1.28280248134798,0.410599423069329,0.27880741511738,0.178528018196485,2.04034209060412,0.131428603728025,0.285692120357245,0.12469679700671,0.0613852510131764,0.386966602330011,0.150002818914303,2.31979126679167,2.20772348206778,0.511531158728338,2.99101871764332,0.519277439844521,0.103383957790197,2.26100750914939,0.750268174381579,0.181445405392928,3.72578182212683,4.47468646895241,0.879050877453977
"9",0.413099785561243,1.38483087971827,0.0861903260681374,-0.0574943371646146,0.520769981603652,0.0861632036197356,-0.0343609864364965,0.0409571417174847,0.064793354487185,0.234582368907012,0.0977525567187182,-0.0371418420320148,-0.017372521911526,0.319652756099077,1.29651667065073,0.248669138219833,0.0980872643317564,0.117727056484741,2.34338684997493,0.163057837393865,0.600611954821606,0.0632630752948142,0.0196132300427605,0.32226722885178,0.0547940092554881,1.91286906443283,1.75832002422817,0.401437047975972,4.54665840408771,0.81800279137982,0.0405561779429844,1.5647079649901,0.443145501312564,0.132108149068011,3.77823381090349,4.52285914558132,0.787480974005032
"10",0.267259140240491,0.718018104497999,0.141482092001272,-0.0170937754372352,0.439025405337848,0.148868778375139,0.066661165081874,0.20926864797252,0.124841295463073,0.404503240957346,0.21140298933501,0.0251292154142982,0.124091953229617,0.400171011027544,1.87381859637663,0.155231626406696,0.156797205832872,0.115751343041247,1.30505611097313,0.0254149055541863,0.11000156245105,0.0854118927610543,0.101915888063031,0.107432605983703,0.0825866566850678,2.03133707439929,1.40598936150153,0.101520875726776,3.72222413644418,0.574630860472889,0.0394955464954454,1.31059700159868,0.524772364444188,0.123902050043073,3.8257929436811,4.59869680044075,0.712277963135371
