"","CD235_CD61","CD45","cPARP","pPLCg1_2","CD19","CD22","p4EBP1","tIkaros","CD79b","CD20","CD34","CD179a","pSTAT5","Ki67","IgMi","Kappa_lambda","CD10","CD179b","CD24","TSLPr","CD127","RAG1","TdT","Pax5","pSyk","CD43","CD38","CD3","CD33","pS6","pErk","HLADR","IgMs","pCreb","DNA1","DNA2","mean"
"1",0.320237222957713,2.17716711376416,0.131922733386613,-0.0532698638208688,0.821450910421001,0.450529382463756,0.0124737932030174,0.0640515244989505,0.345527028320625,1.16064389149451,0.320833562244467,-0.0197159043275802,-0.01331198748032,0.230652035913861,1.83145608910289,0.291311849158316,0.375448175893963,0.110207686159806,2.0317018007224,0.0983936836964304,0.224979956650273,0.072414002223738,0.00564108108004775,0.452807198351427,0.103720257718441,2.85626067456007,1.80959875104977,0.538854380318549,0.53517342190684,0.339346424385189,0.0167654226082902,2.18539735495464,1.3016168156838,0.25467165703135,2.96808915442989,3.71559859794194,0.779684607740777
"2",0.36725478243286,1.71427545686416,0.172590050478503,0.0220017430678708,0.651296946928331,0.212450032123783,0.142035405992854,0.320148875234656,0.202078133908128,0.331376642361704,0.627645065788472,0.0491446017454445,0.0852482824319883,0.447772035121845,1.40661531488815,0.16763786909691,0.556310567079902,0.139018816423147,1.2596614116597,0.105096259833353,0.118792775656077,0.139080746522312,0.422409422098024,0.66787529447985,0.130540385118842,2.15773617134063,1.6837580283766,1.17583010048962,0.560277030209276,0.460351208473537,0.109373421100643,2.21485507118091,0.880261981741271,0.57289231563325,2.18681998264977,2.92508429853647,0.705155459085246
"3",0.360781832474779,1.7243058148501,0.176131842288288,0.0178826597941746,0.347995525029592,0.143585073874972,0.0435186237660644,0.101711743772962,0.12937959511705,0.242735306331649,0.113270441163398,0.0301991961812313,0.053494374285717,0.241468257532596,1.28554266451517,0.202747899785447,0.11771012568159,0.0776505661904579,1.08986752668842,0.0961985197577706,0.218935529071385,0.168823512083611,0.0883728627865027,0.140509438965012,0.0895689622203038,1.81586849949998,1.58119863373307,1.13858991293684,1.16688269528921,0.377268093871986,0.0917512735892473,1.96269693625431,0.731569074813204,0.303634540280679,3.61327883191818,4.4136494871553,0.680521552043062
"4",1.33362155040759,0.970107225809914,0.135697731391527,-0.0297108940092818,0.578137085480054,0.161083910502109,0.032623128323425,0.202181670662958,0.216544916703033,0.391766949535232,0.476754418959656,0.033520619480288,0.0582131656012417,0.318055429700644,2.36509962645011,0.212496348032794,0.111814387234664,0.107425402745083,1.1345153668862,0.0829662326879026,1.27349244848888,0.149554611128332,0.0917556172239607,0.0876114229749445,0.0632209225262501,1.9839927446829,1.42480747540096,0.149060198200374,3.36860062815823,0.630141885523697,0.057590978132815,1.48476574903548,0.764183539979527,0.148992648483591,4.98746269125835,5.67455067725708,0.867574958640014
"5",1.18638022376454,0.790018173284072,0.153565467038913,0.0145844816543176,0.528375565727939,0.139781094077707,0.0363588070077567,0.144932146013285,0.168475107877331,0.272461974829917,0.146261333029614,0.0251063448805678,0.0465884829395634,0.320199423998088,1.86504043150543,0.329466054069129,0.0893229472371265,0.0845958136465926,0.993766555078723,0.0743591164462841,0.704826143052517,0.0479415891179462,0.0850585869889181,0.0836791132678341,0.0629905713273221,1.55496110323755,1.37411654823786,0.184354956190173,3.21693974311298,0.524359128485041,0.0793181393032468,1.32913089199618,0.589611476008281,0.0931266694356925,3.62538332057765,4.32561646840321,0.702529277579147
"6",0.0997495832962529,0.482211668013968,0.0470241091239479,0.0236841123084893,0.123827582905439,-0.0106051274289645,-0.0352936232194107,-0.00686989703093541,-0.00337987009851879,0.0337042975910577,0.0156494529141699,-0.0222943899242873,0.0143018727630608,0.0795092086522352,0.965569296591525,0.0867901873406665,0.040819864166039,0.0120807029934387,1.30605585764579,0.0515662791200737,0.626473964823276,0.00406655141466764,0.0118133306191792,0.0955325883781923,0.0613921317592398,0.671789705513175,0.764837427801585,0.718417545347107,2.31316225269007,0.325213032975721,0.0115815154900293,1.19210931796315,0.250743442084366,0.0781389707824214,1.92460345705612,2.73631618501353,0.419174794095441
"7",0.361595088303409,0.558322126727699,0.271675324960252,-0.0238694326313723,0.356293343572491,0.0601477456007618,-0.000231264018158739,0.140863988115071,0.0700162604346628,0.146567910708237,0.0901941252633341,0.00964782245219395,0.0112884182817357,0.25058557995815,1.77198778916145,0.174590856910437,0.0920227677932436,0.0411905649566499,1.06891892894512,0.0291599323363362,0.238909995826372,-0.015367571076562,0.0316883685631259,0.0978017858821803,0.0279579348326262,1.2652914911608,1.0352143117561,0.108085694877024,3.3450828321313,0.481865336448924,0.0073553198635136,0.92061818159095,0.495950250943028,0.0522179141447497,3.44396841899926,4.20737704649317,0.589582921951896
"8",0.505479571461845,0.611523250084732,0.409368005051525,0.0206453839661102,0.552164751729515,0.145066421692145,0.0590159094142942,0.201372955855585,0.17716425767318,0.237025960827155,0.345658817066296,0.172093525317234,0.0725950618711273,0.246030936504447,1.80134209687063,0.323077640112193,0.121175268546125,0.157577618385065,1.21723893375471,0.101981032140358,0.346359725474076,0.0383676641765699,0.084740949683003,0.142183797540451,0.0710991945132738,1.17269548295786,1.33813393805232,0.137894107307126,2.7777726279091,0.433573957156938,0.0547101589899269,1.20596885224667,0.600059159090839,0.091309168961705,2.75219893251953,3.49758326835803,0.617284677312825
"9",0.0552748803890995,1.46934751714438,0.0515208912460909,-0.0681195955235016,0.60490658238532,0.109600971867279,-0.0193093976113709,0.0631967106402137,0.0958222351642824,0.416756765124975,0.0578677522389169,-0.0359666143729303,-0.0349169019994529,0.11062026906062,1.17509940409466,0.143696548035352,0.0768640218199249,0.0484202175944718,1.0953847723401,0.0844070118662164,2.29752127730649,0.284796307046369,0.0299735178101863,0.341878135960835,0.0628246992670083,2.58607551025715,1.33198470146495,1.5889405247175,2.71509607331756,0.406925757755913,0.00634220356226975,1.88413562927547,0.545870210784767,0.176655748594642,4.8504566376826,5.58309976010833,0.838695853789352
"10",0.718895246589957,2.39697299920909,0.240040823756664,-0.0567089196964983,0.748094116029943,0.26202798598152,0.064233686821205,0.299118021721675,0.281647925375399,0.614423924743328,0.274341710217654,0.0371442265690303,0.0500476322369941,0.224933027678303,1.43631629205001,0.38061131413634,0.292050841906738,0.171152750225064,2.00183733971415,0.129900251074754,0.459119832408766,0.232816914781643,0.112139577332176,0.35531393572191,0.142647709364879,2.66872195945567,2.0268859985531,0.904778488513391,3.11886181647778,0.536273758034495,0.0542546206276709,2.17277086527255,0.659476361047828,0.167024998631438,3.34954550772678,4.09541498214911,0.878420236734458
