"","CD235_CD61","CD45","cPARP","pPLCg1_2","CD19","CD22","p4EBP1","tIkaros","CD79b","CD20","CD34","CD179a","pSTAT5","Ki67","IgMi","Kappa_lambda","CD10","CD179b","CD24","TSLPr","CD127","RAG1","TdT","Pax5","pSyk","CD43","CD38","CD3","CD33","pS6","pErk","HLADR","IgMs","pCreb","DNA1","DNA2","mean"
"1",0.690497583624988,0.763095328688909,0.138879323217544,-0.0493221734651132,0.443566044736322,0.092958504505343,-0.0247949659382934,0.132574120328056,0.154730591257513,0.278173986663422,0.320961730899023,-0.0294667257428015,-0.0350229727145612,0.32148231805708,1.66670395856513,0.199632116745608,0.122196595275501,0.0134795808088956,0.954768947927942,0.020113670124663,0.222167033107888,-0.0381546863003586,-0.0013437070465964,0.0552713363360408,0.00274549881205255,1.62232411003028,1.2429313381969,0.217550709893932,3.10654613882158,0.391350734698776,-0.00847862405644674,1.2302535449499,0.625302591780267,0.0297508979948529,2.91173635543249,3.63722869125869,0.595066375763206
"2",0.591748649395294,0.766890121296162,0.187967071284978,-0.0943264661868546,0.374476757594581,0.0439601440422191,-0.0614766458522542,0.127269632989344,0.104093519091863,0.267124460736892,0.0997172293408871,-0.0510081319459052,-0.0660863537646822,0.326786079308002,1.75323418576305,0.133341113461086,0.0538722525639928,-0.0264373686976171,0.923409691051286,-0.0265294283271138,0.202149575283876,-0.0722855354318538,-0.0455176517621138,0.0485558479674494,-0.0275433617304211,1.73570759058869,1.20466129887465,0.174552953371856,3.02718653991574,0.366244189137452,-0.0569811816172454,1.29994494764311,0.52697725933882,-0.0179500759871411,2.8268795437653,3.59835028290682,0.561637742650283
"3",0.333073489569633,1.85693787318448,0.141613932059835,-0.0532534217956594,0.912309147243328,0.501105881601389,0.00874662132694322,0.085491193235001,0.4043093300638,1.28696127076534,0.344885595466647,-0.0176631381596077,-0.0160256702280183,0.229074773433811,1.99940033696842,0.31049243827498,0.371759725118257,0.112030648482055,2.03344363663251,0.100618000934855,0.231163436278005,0.0793770716714429,0.00857359193061506,0.474150812955216,0.0859370083300904,2.70081768793957,1.83546729544544,0.473297612896162,0.514814179262733,0.323736239533875,0.0247871532624681,2.36153734825663,1.47289392648617,0.228522360348806,2.9497408461215,3.69325947911328,0.788982992055834
"4",0.31032032835007,1.45962040197291,0.155454624148052,0.0186976345750835,0.478342701140457,0.172546387346103,0.102587227181923,0.260686786922879,0.177507406428709,0.282072899380843,0.473742899511484,0.0434059531897339,0.0658900599578781,0.342590678993815,1.19957288976683,0.166473717821947,0.367022397205044,0.10982307458108,0.956510262253962,0.0935006167499676,0.142466676704304,0.12905789618816,0.257797545189142,0.425103352139182,0.131798515810466,2.40422332409061,1.80765701198161,1.38492713227209,0.543472958966708,0.356007235700546,0.0949485443329591,2.07275913200862,0.808099050214908,0.449290940654994,2.25295759516343,3.00000804025442,0.652692886087525
"5",0.308870621204576,1.71426696923088,0.213775894657051,0.0190374604136861,0.344791077438715,0.140556918239808,0.0513707620236793,0.163341484381337,0.147831709474324,0.25960550455282,0.122832512034338,0.0316898878056015,0.0571150970166484,0.245609749903627,1.21654233876898,0.23253083129028,0.136446236370052,0.0743671311650478,0.856500000180476,0.0961011763916779,0.259863720058464,0.201526288638623,0.0958887901534023,0.149719794367367,0.116986877775768,2.15971627513933,1.82284432754972,1.42440523763835,1.05995165817205,0.366994439302926,0.0996639651446254,2.11255112114846,0.721660434744446,0.309520350456143,3.84984289675595,4.62988932805791,0.717061357434643
