"","percent_pop"
"HSC",1.53166358207274
"Progenitor_1",4.03464519370055
"Progenitor_2",0.437278664237991
"Progenitor_3",0.7386572620067
"Pre_Pro_B",2.61111302044753
"Pro_B1",1.12094703736393
"Pro_B2",19.5835396026029
"Pre_B1",12.5983785590132
"Pre_B2",17.7488887052676
"Early_Progenitors",13.268391114322
"Late_Progenitors",10.0723447569338
"Immature_B1",2.99192204447519
"Immature_B2",0.719736550573325
"Mature_B",0.41773640286381
"Mature_Non_B",12.1247575041187
