"","percent_pop"
"HSC",1.54454406416351
"Progenitor_1",4.39820439153961
"Progenitor_2",0.404427536740048
"Progenitor_3",0.739497435433587
"Pre_Pro_B",3.28192726346583
"Pro_B1",1.31354724220079
"Pro_B2",19.3775499872106
"Pre_B1",8.97626624837248
"Pre_B2",16.0007228721093
"Early_Progenitors",15.2757451322858
"Late_Progenitors",11.3115203439612
"Immature_B1",2.54977207007465
"Immature_B2",0.552554065725334
"Mature_B",0.310388247139501
"Mature_Non_B",13.9633330995778
